transaction_id,account_id,timestamp,amount,type,is_fraud_flag
TXN001071,ACC2654,2024-01-01T17:55:30,413.55,DEPOSIT,0
TXN001072,ACC6633,2024-01-01T17:56:00,1010.49,PAYMENT,0
TXN001073,ACC8955,2024-01-01T17:56:30,153.36,PAYMENT,0
TXN001074,ACC5512,2024-01-01T17:57:00,19.09,PAYMENT,0
TXN001075,ACC7581,2024-01-01T17:57:30,77.66,TRANSFER,0
TXN001076,ACC6431,2024-01-01T17:58:00,251.92,WITHDRAWAL,0
TXN001077,ACC8785,2024-01-01T17:58:30,25.27,DEPOSIT,0
TXN001078,ACC1331,2024-01-01T17:59:00,1136.67,DEPOSIT,0
TXN001079,ACC5965,2024-01-01T17:59:30,850.19,DEPOSIT,0
TXN001080,ACC9054,2024-01-01T18:00:00,164.49,TRANSFER,0
TXN001081,ACC4734,2024-01-01T18:00:30,1796.72,WITHDRAWAL,0
TXN001082,ACC8259,2024-01-01T18:01:00,178.68,DEPOSIT,0
TXN001083,ACC7828,2024-01-01T18:01:30,156.96,TRANSFER,0
TXN001084,ACC4463,2024-01-01T18:02:00,104.09,PAYMENT,0
TXN001085,ACC9462,2024-01-01T18:02:30,675.36,DEPOSIT,0
TXN001086,ACC9442,2024-01-01T18:03:00,860.23,WITHDRAWAL,0
TXN001087,ACC9303,2024-01-01T18:03:30,33.93,PAYMENT,0
TXN001088,ACC9589,2024-01-01T18:04:00,72.89,TRANSFER,0
TXN001089,ACC4288,2024-01-01T18:04:30,95.42,TRANSFER,0
TXN001090,ACC8478,2024-01-01T18:05:00,143.5,TRANSFER,0
TXN001091,ACC4262,2024-01-01T18:05:30,1250.71,DEPOSIT,0
TXN001092,ACC8605,2024-01-01T18:06:00,229.71,PAYMENT,0
TXN001093,ACC3029,2024-01-01T18:06:30,504.49,TRANSFER,0
TXN001094,ACC9008,2024-01-01T18:07:00,138.5,PAYMENT,0
TXN001095,ACC8775,2024-01-01T18:07:30,97.75,DEPOSIT,0
TXN001096,ACC5237,2024-01-01T18:08:00,210.99,TRANSFER,0
TXN001097,ACC7333,2024-01-01T18:08:30,167.78,TRANSFER,0
TXN001098,ACC4511,2024-01-01T18:09:00,88.91,WITHDRAWAL,0
TXN001099,ACC4387,2024-01-01T18:09:30,521.18,DEPOSIT,0
TXN001100,ACC9409,2024-01-01T18:10:00,527.18,TRANSFER,0
TXN001101,ACC1145,2024-01-01T18:10:30,999.87,PAYMENT,0
TXN001102,ACC3837,2024-01-01T18:11:00,1212.46,TRANSFER,0
TXN001103,ACC6004,2024-01-01T18:11:30,126.65,DEPOSIT,0
TXN001104,ACC7168,2024-01-01T18:12:00,275.66,DEPOSIT,0
TXN001105,ACC4575,2024-01-01T18:12:30,307.17,PAYMENT,0
TXN001106,ACC9530,2024-01-01T18:13:00,179.87,PAYMENT,0
TXN001107,ACC1120,2024-01-01T18:13:30,439.12,DEPOSIT,0
TXN001108,ACC5631,2024-01-01T18:14:00,412.15,DEPOSIT,0
TXN001109,ACC8892,2024-01-01T18:14:30,576.66,TRANSFER,0
TXN001110,ACC5529,2024-01-01T18:15:00,204.95,DEPOSIT,0
TXN001111,ACC5278,2024-01-01T18:15:30,988.41,DEPOSIT,0
TXN001112,ACC9475,2024-01-01T18:16:00,104.35,WITHDRAWAL,0
TXN001113,ACC7620,2024-01-01T18:16:30,1149.73,DEPOSIT,0
TXN001114,ACC1417,2024-01-01T18:17:00,570.9,PAYMENT,0
TXN001115,ACC5250,2024-01-01T18:17:30,2989.59,PAYMENT,0
TXN001116,ACC1578,2024-01-01T18:18:00,259.26,WITHDRAWAL,0
TXN001117,ACC4643,2024-01-01T18:18:30,210.16,PAYMENT,0
TXN001118,ACC6873,2024-01-01T18:19:00,1185.04,DEPOSIT,0
TXN001119,ACC3967,2024-01-01T18:19:30,933.52,DEPOSIT,0
TXN001120,ACC3096,2024-01-01T18:20:00,51.35,DEPOSIT,0
TXN001121,ACC3999,2024-01-01T18:20:30,645.83,DEPOSIT,0
TXN001122,ACC4641,2024-01-01T18:21:00,531.29,DEPOSIT,0
TXN001123,ACC6031,2024-01-01T18:21:30,126.37,PAYMENT,0
TXN001124,ACC6428,2024-01-01T18:22:00,775.8,DEPOSIT,0
TXN001125,ACC5817,2024-01-01T18:22:30,150.93,PAYMENT,0
TXN001126,ACC8709,2024-01-01T18:23:00,952.62,TRANSFER,0
TXN001127,ACC2166,2024-01-01T18:23:30,1006.43,PAYMENT,0
TXN001128,ACC9199,2024-01-01T18:24:00,1101.04,TRANSFER,0
TXN001129,ACC7253,2024-01-01T18:24:30,1010.58,DEPOSIT,0
TXN001130,ACC3470,2024-01-01T18:25:00,266.46,WITHDRAWAL,0
TXN001131,ACC6614,2024-01-01T18:25:30,2436.38,PAYMENT,0
TXN001132,ACC8496,2024-01-01T18:26:00,2178.83,WITHDRAWAL,0
TXN001133,ACC3954,2024-01-01T18:26:30,190.18,TRANSFER,0
TXN001134,ACC3897,2024-01-01T18:27:00,334.31,DEPOSIT,0
TXN001135,ACC1077,2024-01-01T18:27:30,503.24,PAYMENT,0
TXN001136,ACC3762,2024-01-01T18:28:00,159.78,WITHDRAWAL,0
TXN001137,ACC2442,2024-01-01T18:28:30,336.26,WITHDRAWAL,0
TXN001138,ACC8035,2024-01-01T18:29:00,476.58,PAYMENT,0
TXN001139,ACC8821,2024-01-01T18:29:30,280.21,PAYMENT,0
TXN001140,ACC9745,2024-01-01T18:30:00,2.34,WITHDRAWAL,0
TXN001141,ACC1230,2024-01-01T18:30:30,655.89,DEPOSIT,0
TXN001142,ACC9700,2024-01-01T18:31:00,707.03,WITHDRAWAL,0
TXN001143,ACC1067,2024-01-01T18:31:30,9.04,WITHDRAWAL,0
TXN001144,ACC6641,2024-01-01T18:32:00,128.26,DEPOSIT,0
TXN001145,ACC7284,2024-01-01T18:32:30,69.02,DEPOSIT,0
TXN001146,ACC1749,2024-01-01T18:33:00,91.37,DEPOSIT,0
TXN001147,ACC8469,2024-01-01T18:33:30,1482.73,DEPOSIT,0
TXN001148,ACC3192,2024-01-01T18:34:00,284.28,DEPOSIT,0
TXN001149,ACC9031,2024-01-01T18:34:30,2778.4,DEPOSIT,0
TXN001150,ACC3701,2024-01-01T18:35:00,693.38,PAYMENT,0
TXN001151,ACC4675,2024-01-01T18:35:30,9.65,WITHDRAWAL,0
TXN001152,ACC1359,2024-01-01T18:36:00,118.62,WITHDRAWAL,0
TXN001153,ACC1612,2024-01-01T18:36:30,65.72,PAYMENT,0
TXN001154,ACC5190,2024-01-01T18:37:00,1045.94,TRANSFER,0
TXN001155,ACC1785,2024-01-01T18:37:30,450.61,TRANSFER,0
TXN001156,ACC1323,2024-01-01T18:38:00,530.03,TRANSFER,0
TXN001157,ACC7828,2024-01-01T18:38:30,585.19,PAYMENT,0
TXN001158,ACC9966,2024-01-01T18:39:00,239.22,DEPOSIT,0
TXN001159,ACC3508,2024-01-01T18:39:30,321.6,WITHDRAWAL,0
TXN001160,ACC1152,2024-01-01T18:40:00,594.04,DEPOSIT,0
TXN001161,ACC2654,2024-01-01T18:40:30,273.12,DEPOSIT,0
TXN001162,ACC3247,2024-01-01T18:41:00,487.49,PAYMENT,0
TXN001163,ACC2718,2024-01-01T18:41:30,887.9,TRANSFER,0
TXN001164,ACC2741,2024-01-01T18:42:00,166.14,PAYMENT,0
TXN001165,ACC4272,2024-01-01T18:42:30,110.73,DEPOSIT,0
TXN001166,ACC4304,2024-01-01T18:43:00,890.41,DEPOSIT,0
TXN001167,ACC5839,2024-01-01T18:43:30,607.75,WITHDRAWAL,0
TXN001168,ACC9132,2024-01-01T18:44:00,20.1,WITHDRAWAL,0
TXN001169,ACC8875,2024-01-01T18:44:30,582.7,DEPOSIT,0
TXN001170,ACC1208,2024-01-01T18:45:00,133.62,TRANSFER,0
TXN001171,ACC9095,2024-01-01T18:45:30,1186.93,WITHDRAWAL,0
TXN001172,ACC9383,2024-01-01T18:46:00,1492.36,TRANSFER,0
TXN001173,ACC2659,2024-01-01T18:46:30,642.89,DEPOSIT,0
TXN001174,ACC8483,2024-01-01T18:47:00,516.89,DEPOSIT,0
TXN001175,ACC1820,2024-01-01T18:47:30,153.35,TRANSFER,0
TXN001176,ACC1646,2024-01-01T18:48:00,838.8,DEPOSIT,0
TXN001177,ACC6123,2024-01-01T18:48:30,223.31,PAYMENT,0
TXN001178,ACC2556,2024-01-01T18:49:00,670.74,TRANSFER,0
TXN001179,ACC3267,2024-01-01T18:49:30,4.86,WITHDRAWAL,0
TXN001180,ACC8171,2024-01-01T18:50:00,199.24,DEPOSIT,0
TXN001181,ACC2522,2024-01-01T18:50:30,1053.82,DEPOSIT,0
TXN001182,ACC3996,2024-01-01T18:51:00,843.6,TRANSFER,0
TXN001183,ACC8479,2024-01-01T18:51:30,256.06,DEPOSIT,0
TXN001184,ACC8835,2024-01-01T18:52:00,903.06,PAYMENT,0
TXN001185,ACC3732,2024-01-01T18:52:30,523.27,TRANSFER,0
TXN001186,ACC1960,2024-01-01T18:53:00,71.08,WITHDRAWAL,0
TXN001187,ACC8908,2024-01-01T18:53:30,54.75,PAYMENT,0
TXN001188,ACC7221,2024-01-01T18:54:00,99.99,DEPOSIT,0
TXN001189,ACC3140,2024-01-01T18:54:30,472.55,PAYMENT,0
TXN001190,ACC2850,2024-01-01T18:55:00,1265.36,PAYMENT,0
TXN001191,ACC2037,2024-01-01T18:55:30,290.52,DEPOSIT,0
TXN001192,ACC1202,2024-01-01T18:56:00,532.07,WITHDRAWAL,0
TXN001193,ACC6542,2024-01-01T18:56:30,1905.99,TRANSFER,0
TXN001194,ACC5072,2024-01-01T18:57:00,283.56,PAYMENT,0
TXN001195,ACC7305,2024-01-01T18:57:30,212.13,WITHDRAWAL,0
TXN001196,ACC1894,2024-01-01T18:58:00,913.28,TRANSFER,0
TXN001197,ACC3571,2024-01-01T18:58:30,515.57,PAYMENT,0
TXN001198,ACC3709,2024-01-01T18:59:00,954.84,TRANSFER,0
TXN001199,ACC6253,2024-01-01T18:59:30,696.02,WITHDRAWAL,0
TXN001200,ACC5557,2024-01-01T19:00:00,200.91,TRANSFER,0
TXN001201,ACC7203,2024-01-01T19:00:30,353.55,PAYMENT,0
TXN001202,ACC2291,2024-01-01T19:01:00,849.42,PAYMENT,0
TXN001203,ACC8341,2024-01-01T19:01:30,293.66,TRANSFER,0
TXN001204,ACC8324,2024-01-01T19:02:00,971.02,DEPOSIT,0
TXN001205,ACC9148,2024-01-01T19:02:30,63.18,TRANSFER,0
TXN001206,ACC7755,2024-01-01T19:03:00,54.15,TRANSFER,0
TXN001207,ACC1002,2024-01-01T19:03:30,407.24,TRANSFER,0
TXN001208,ACC5990,2024-01-01T19:04:00,784.59,WITHDRAWAL,0
TXN001209,ACC8474,2024-01-01T19:04:30,531.52,DEPOSIT,0
TXN001210,ACC1889,2024-01-01T19:05:00,225.76,WITHDRAWAL,0
TXN001211,ACC6439,2024-01-01T19:05:30,929.97,PAYMENT,0
TXN001212,ACC6952,2024-01-01T19:06:00,630.55,PAYMENT,0
TXN001213,ACC4633,2024-01-01T19:06:30,60.53,TRANSFER,0
TXN001214,ACC5783,2024-01-01T19:07:00,208.79,DEPOSIT,0
TXN001215,ACC1750,2024-01-01T19:07:30,605.49,WITHDRAWAL,0
TXN001216,ACC7704,2024-01-01T19:08:00,339.05,TRANSFER,0
TXN001217,ACC4209,2024-01-01T19:08:30,146.71,WITHDRAWAL,0
TXN001218,ACC7437,2024-01-01T19:09:00,64.34,WITHDRAWAL,0
TXN001219,ACC4122,2024-01-01T19:09:30,305.37,DEPOSIT,0
TXN001220,ACC7790,2024-01-01T19:10:00,57.01,TRANSFER,0
TXN001221,ACC3018,2024-01-01T19:10:30,1306.1,PAYMENT,0
TXN001222,ACC9260,2024-01-01T19:11:00,305.68,WITHDRAWAL,0
TXN001223,ACC1071,2024-01-01T19:11:30,1660.1,TRANSFER,0
TXN001224,ACC8091,2024-01-01T19:12:00,402.85,PAYMENT,0
TXN001225,ACC3903,2024-01-01T19:12:30,1290.96,WITHDRAWAL,0
TXN001226,ACC3103,2024-01-01T19:13:00,655.58,TRANSFER,0
TXN001227,ACC6273,2024-01-01T19:13:30,245.03,PAYMENT,0
TXN001228,ACC5067,2024-01-01T19:14:00,271.21,DEPOSIT,0
TXN001229,ACC6617,2024-01-01T19:14:30,253.64,DEPOSIT,0
TXN001230,ACC3185,2024-01-01T19:15:00,301.51,WITHDRAWAL,0
TXN001231,ACC9393,2024-01-01T19:15:30,266.15,DEPOSIT,0
TXN001232,ACC9975,2024-01-01T19:16:00,925.99,DEPOSIT,0
TXN001233,ACC4560,2024-01-01T19:16:30,622.18,WITHDRAWAL,0
TXN001234,ACC5760,2024-01-01T19:17:00,117.68,DEPOSIT,0
TXN001235,ACC3173,2024-01-01T19:17:30,1270.37,WITHDRAWAL,0
TXN001236,ACC6281,2024-01-01T19:18:00,350.48,TRANSFER,0
TXN001237,ACC8870,2024-01-01T19:18:30,715.18,PAYMENT,0
TXN001238,ACC9747,2024-01-01T19:19:00,560.8,DEPOSIT,0
TXN001239,ACC7920,2024-01-01T19:19:30,1049.73,TRANSFER,0
TXN001240,ACC1414,2024-01-01T19:20:00,369.84,PAYMENT,0
TXN001241,ACC1927,2024-01-01T19:20:30,78.52,WITHDRAWAL,0
TXN001242,ACC3636,2024-01-01T19:21:00,155.29,DEPOSIT,0
TXN001243,ACC3399,2024-01-01T19:21:30,575.04,TRANSFER,0
TXN001244,ACC5835,2024-01-01T19:22:00,586.55,WITHDRAWAL,0
TXN001245,ACC1529,2024-01-01T19:22:30,700.39,DEPOSIT,0
TXN001246,ACC2679,2024-01-01T19:23:00,841.07,WITHDRAWAL,0
TXN001247,ACC7371,2024-01-01T19:23:30,678.2,WITHDRAWAL,0
TXN001248,ACC5712,2024-01-01T19:24:00,357.62,TRANSFER,0
TXN001249,ACC7349,2024-01-01T19:24:30,1305.13,PAYMENT,0
TXN001250,ACC6122,2024-01-01T19:25:00,1569.82,TRANSFER,0
TXN001251,ACC5117,2024-01-01T19:25:30,6.53,WITHDRAWAL,0
TXN001252,ACC8259,2024-01-01T19:26:00,484.53,WITHDRAWAL,0
TXN001253,ACC7025,2024-01-01T19:26:30,1212.3,WITHDRAWAL,0
TXN001254,ACC4170,2024-01-01T19:27:00,748.38,DEPOSIT,0
TXN001255,ACC2220,2024-01-01T19:27:30,297.84,WITHDRAWAL,0
TXN001256,ACC9418,2024-01-01T19:28:00,1641.38,TRANSFER,0
TXN001257,ACC8020,2024-01-01T19:28:30,236.76,DEPOSIT,0
TXN001258,ACC3131,2024-01-01T19:29:00,406.64,WITHDRAWAL,0
TXN001259,ACC5178,2024-01-01T19:29:30,438.52,TRANSFER,0
TXN001260,ACC3536,2024-01-01T19:30:00,200.66,TRANSFER,0
TXN001261,ACC6285,2024-01-01T19:30:30,83.44,TRANSFER,0
TXN001262,ACC5934,2024-01-01T19:31:00,742.86,PAYMENT,0
TXN001263,ACC6866,2024-01-01T19:31:30,780.11,TRANSFER,0
TXN001264,ACC6207,2024-01-01T19:32:00,766.31,WITHDRAWAL,0
TXN001265,ACC9529,2024-01-01T19:32:30,1573.13,TRANSFER,0
TXN001266,ACC3611,2024-01-01T19:33:00,771.49,PAYMENT,0
TXN001267,ACC7609,2024-01-01T19:33:30,391.62,TRANSFER,0
TXN001268,ACC4495,2024-01-01T19:34:00,214.93,DEPOSIT,0
TXN001269,ACC5809,2024-01-01T19:34:30,201.04,WITHDRAWAL,0
TXN001270,ACC9691,2024-01-01T19:35:00,1500.96,PAYMENT,0
TXN001271,ACC1144,2024-01-01T19:35:30,2846.58,TRANSFER,0
TXN001272,ACC8301,2024-01-01T19:36:00,552.73,WITHDRAWAL,0
TXN001273,ACC4994,2024-01-01T19:36:30,1174.3,TRANSFER,0
TXN001274,ACC6258,2024-01-01T19:37:00,573.72,PAYMENT,0
TXN001275,ACC2857,2024-01-01T19:37:30,1238.07,PAYMENT,0
TXN001276,ACC5633,2024-01-01T19:38:00,148.25,TRANSFER,0
TXN001277,ACC7143,2024-01-01T19:38:30,1211.45,PAYMENT,0
TXN001278,ACC5856,2024-01-01T19:39:00,333.55,WITHDRAWAL,0
TXN001279,ACC2349,2024-01-01T19:39:30,193.06,TRANSFER,0
TXN001280,ACC9814,2024-01-01T19:40:00,91.6,TRANSFER,0
TXN001281,ACC4453,2024-01-01T19:40:30,493.0,WITHDRAWAL,0
TXN001282,ACC7950,2024-01-01T19:41:00,1001.06,TRANSFER,0
TXN001283,ACC8130,2024-01-01T19:41:30,115.07,TRANSFER,0
TXN001284,ACC3519,2024-01-01T19:42:00,686.97,TRANSFER,0
TXN001285,ACC6434,2024-01-01T19:42:30,307.38,TRANSFER,0
TXN001286,ACC1889,2024-01-01T19:43:00,45.8,WITHDRAWAL,0
TXN001287,ACC2154,2024-01-01T19:43:30,790.46,WITHDRAWAL,0
TXN001288,ACC7678,2024-01-01T19:44:00,1209.48,PAYMENT,0
TXN001289,ACC7626,2024-01-01T19:44:30,299.94,PAYMENT,0
TXN001290,ACC7381,2024-01-01T19:45:00,190.19,TRANSFER,0
TXN001291,ACC2036,2024-01-01T19:45:30,382.68,TRANSFER,0
TXN001292,ACC2189,2024-01-01T19:46:00,603.46,DEPOSIT,0
TXN001293,ACC2738,2024-01-01T19:46:30,1315.88,DEPOSIT,0
TXN001294,ACC5937,2024-01-01T19:47:00,772.98,TRANSFER,0
TXN001295,ACC8170,2024-01-01T19:47:30,165.31,PAYMENT,0
TXN001296,ACC1504,2024-01-01T19:48:00,251.36,PAYMENT,0
TXN001297,ACC4602,2024-01-01T19:48:30,84.99,WITHDRAWAL,0
TXN001298,ACC9941,2024-01-01T19:49:00,686.7,DEPOSIT,0
TXN001299,ACC3360,2024-01-01T19:49:30,1611.12,DEPOSIT,0
TXN001300,ACC7113,2024-01-01T19:50:00,565.5,TRANSFER,0
TXN001301,ACC3316,2024-01-01T19:50:30,403.19,TRANSFER,0
TXN001302,ACC7456,2024-01-01T19:51:00,21.34,TRANSFER,0
TXN001303,ACC6633,2024-01-01T19:51:30,181.7,WITHDRAWAL,0
TXN001304,ACC9397,2024-01-01T19:52:00,266.07,WITHDRAWAL,0
TXN001305,ACC4617,2024-01-01T19:52:30,87.75,DEPOSIT,0
TXN001306,ACC3971,2024-01-01T19:53:00,108.04,TRANSFER,0
TXN001307,ACC9992,2024-01-01T19:53:30,953.21,PAYMENT,0
TXN001308,ACC2198,2024-01-01T19:54:00,517.36,DEPOSIT,0
TXN001309,ACC5107,2024-01-01T19:54:30,556.89,TRANSFER,0
TXN001310,ACC8982,2024-01-01T19:55:00,109.96,DEPOSIT,0
TXN001311,ACC4842,2024-01-01T19:55:30,220.91,TRANSFER,0
TXN001312,ACC2143,2024-01-01T19:56:00,167.83,WITHDRAWAL,0
TXN001313,ACC8383,2024-01-01T19:56:30,191.21,DEPOSIT,0
TXN001314,ACC6008,2024-01-01T19:57:00,479.0,WITHDRAWAL,0
TXN001315,ACC6971,2024-01-01T19:57:30,416.84,DEPOSIT,0
TXN001316,ACC3762,2024-01-01T19:58:00,1592.95,TRANSFER,0
TXN001317,ACC4629,2024-01-01T19:58:30,187.87,PAYMENT,0
TXN001318,ACC6889,2024-01-01T19:59:00,161.95,WITHDRAWAL,0
TXN001319,ACC6432,2024-01-01T19:59:30,569.06,PAYMENT,0
TXN001320,ACC6877,2024-01-01T20:00:00,310.74,DEPOSIT,0
TXN001321,ACC2783,2024-01-01T20:00:30,333.71,WITHDRAWAL,0
TXN001322,ACC2343,2024-01-01T20:01:00,518.6,DEPOSIT,0
TXN001323,ACC3293,2024-01-01T20:01:30,978.48,WITHDRAWAL,0
TXN001324,ACC2252,2024-01-01T20:02:00,152.74,TRANSFER,0
TXN001325,ACC9309,2024-01-01T20:02:30,1113.3,TRANSFER,0
TXN001326,ACC7637,2024-01-01T20:03:00,837.37,WITHDRAWAL,0
TXN001327,ACC5269,2024-01-01T20:03:30,1183.85,PAYMENT,0
TXN001328,ACC3435,2024-01-01T20:04:00,530.53,DEPOSIT,0
TXN001329,ACC5767,2024-01-01T20:04:30,249.2,WITHDRAWAL,0
TXN001330,ACC9362,2024-01-01T20:05:00,312.47,TRANSFER,0
TXN001331,ACC9227,2024-01-01T20:05:30,252.74,TRANSFER,0
TXN001332,ACC3717,2024-01-01T20:06:00,543.36,WITHDRAWAL,0
TXN001333,ACC3935,2024-01-01T20:06:30,295.49,WITHDRAWAL,0
TXN001334,ACC8921,2024-01-01T20:07:00,665.75,DEPOSIT,0
TXN001335,ACC8989,2024-01-01T20:07:30,20.63,WITHDRAWAL,0
TXN001336,ACC7052,2024-01-01T20:08:00,32.46,WITHDRAWAL,0
TXN001337,ACC4387,2024-01-01T20:08:30,21.88,DEPOSIT,0
TXN001338,ACC8448,2024-01-01T20:09:00,245.59,TRANSFER,0
TXN001339,ACC6309,2024-01-01T20:09:30,20.36,TRANSFER,0
TXN001340,ACC9542,2024-01-01T20:10:00,608.25,DEPOSIT,0
TXN001341,ACC5314,2024-01-01T20:10:30,900.52,WITHDRAWAL,0
TXN001342,ACC7201,2024-01-01T20:11:00,236.33,DEPOSIT,0
TXN001343,ACC2275,2024-01-01T20:11:30,442.98,DEPOSIT,0
TXN001344,ACC4651,2024-01-01T20:12:00,236.07,PAYMENT,0
TXN001345,ACC6653,2024-01-01T20:12:30,217.63,PAYMENT,0
TXN001346,ACC1108,2024-01-01T20:13:00,786.69,WITHDRAWAL,0
TXN001347,ACC4768,2024-01-01T20:13:30,289.82,TRANSFER,0
TXN001348,ACC5600,2024-01-01T20:14:00,361.33,WITHDRAWAL,0
TXN001349,ACC3578,2024-01-01T20:14:30,81.4,DEPOSIT,0
TXN001350,ACC2938,2024-01-01T20:15:00,460.68,WITHDRAWAL,0
TXN001351,ACC6410,2024-01-01T20:15:30,267.74,TRANSFER,0
TXN001352,ACC8844,2024-01-01T20:16:00,328.42,PAYMENT,0
TXN001353,ACC3641,2024-01-01T20:16:30,118.31,PAYMENT,0
TXN001354,ACC1706,2024-01-01T20:17:00,11.35,WITHDRAWAL,0
TXN001355,ACC3639,2024-01-01T20:17:30,426.06,WITHDRAWAL,0
TXN001356,ACC1642,2024-01-01T20:18:00,496.51,WITHDRAWAL,0
TXN001357,ACC5231,2024-01-01T20:18:30,28.77,WITHDRAWAL,0
TXN001358,ACC7642,2024-01-01T20:19:00,363.5,TRANSFER,0
TXN001359,ACC5644,2024-01-01T20:19:30,1053.96,TRANSFER,0
TXN001360,ACC8723,2024-01-01T20:20:00,122.05,PAYMENT,0
TXN001361,ACC7730,2024-01-01T20:20:30,93.51,WITHDRAWAL,0
TXN001362,ACC3979,2024-01-01T20:21:00,791.44,DEPOSIT,0
TXN001363,ACC6614,2024-01-01T20:21:30,91.79,PAYMENT,0
TXN001364,ACC2127,2024-01-01T20:22:00,453.83,WITHDRAWAL,0
TXN001365,ACC3166,2024-01-01T20:22:30,237.58,TRANSFER,0
TXN001366,ACC9564,2024-01-01T20:23:00,8.35,PAYMENT,0
TXN001367,ACC2577,2024-01-01T20:23:30,875.83,WITHDRAWAL,0
TXN001368,ACC1639,2024-01-01T20:24:00,323.01,TRANSFER,0
TXN001369,ACC3135,2024-01-01T20:24:30,48.91,TRANSFER,0
TXN001370,ACC8069,2024-01-01T20:25:00,1136.36,PAYMENT,0
TXN001371,ACC1711,2024-01-01T20:25:30,231.32,PAYMENT,0
TXN001372,ACC8899,2024-01-01T20:26:00,130.35,PAYMENT,0
TXN001373,ACC2600,2024-01-01T20:26:30,215.79,PAYMENT,0
TXN001374,ACC8817,2024-01-01T20:27:00,71.87,WITHDRAWAL,0
TXN001375,ACC2373,2024-01-01T20:27:30,1204.45,DEPOSIT,0
TXN001376,ACC9908,2024-01-01T20:28:00,456.02,PAYMENT,0
TXN001377,ACC1089,2024-01-01T20:28:30,149.07,TRANSFER,0
TXN001378,ACC2930,2024-01-01T20:29:00,431.36,TRANSFER,0
TXN001379,ACC4365,2024-01-01T20:29:30,235.03,DEPOSIT,0
TXN001380,ACC2746,2024-01-01T20:30:00,262.84,WITHDRAWAL,0
TXN001381,ACC5155,2024-01-01T20:30:30,277.63,DEPOSIT,0
TXN001382,ACC7939,2024-01-01T20:31:00,965.43,DEPOSIT,0
TXN001383,ACC7511,2024-01-01T20:31:30,473.22,WITHDRAWAL,0
TXN001384,ACC8904,2024-01-01T20:32:00,266.56,WITHDRAWAL,0
TXN001385,ACC8925,2024-01-01T20:32:30,231.19,DEPOSIT,0
TXN001386,ACC6641,2024-01-01T20:33:00,2233.06,PAYMENT,0
TXN001387,ACC2951,2024-01-01T20:33:30,665.49,WITHDRAWAL,0
TXN001388,ACC3650,2024-01-01T20:34:00,295.83,TRANSFER,0
TXN001389,ACC7562,2024-01-01T20:34:30,120.69,DEPOSIT,0
TXN001390,ACC1852,2024-01-01T20:35:00,806.86,WITHDRAWAL,0
TXN001391,ACC1086,2024-01-01T20:35:30,246.41,TRANSFER,0
TXN001392,ACC8727,2024-01-01T20:36:00,866.52,PAYMENT,0
TXN001393,ACC5310,2024-01-01T20:36:30,46.13,WITHDRAWAL,0
TXN001394,ACC1618,2024-01-01T20:37:00,231.68,PAYMENT,0
TXN001395,ACC7564,2024-01-01T20:37:30,1334.55,DEPOSIT,0
TXN001396,ACC1941,2024-01-01T20:38:00,621.71,WITHDRAWAL,0
TXN001397,ACC8192,2024-01-01T20:38:30,511.23,TRANSFER,0
TXN001398,ACC9489,2024-01-01T20:39:00,112.64,DEPOSIT,0
TXN001399,ACC9364,2024-01-01T20:39:30,108.3,WITHDRAWAL,0
TXN001400,ACC1590,2024-01-01T20:40:00,477.5,DEPOSIT,0
TXN001401,ACC1004,2024-01-01T20:40:30,136.73,WITHDRAWAL,0
TXN001402,ACC5520,2024-01-01T20:41:00,45.42,PAYMENT,0
TXN001403,ACC7474,2024-01-01T20:41:30,217.8,PAYMENT,0
TXN001404,ACC9482,2024-01-01T20:42:00,441.04,TRANSFER,0
TXN001405,ACC2124,2024-01-01T20:42:30,667.66,TRANSFER,0
TXN001406,ACC6703,2024-01-01T20:43:00,398.8,DEPOSIT,0
TXN001407,ACC5530,2024-01-01T20:43:30,1652.32,WITHDRAWAL,0
TXN001408,ACC4187,2024-01-01T20:44:00,466.16,PAYMENT,0
TXN001409,ACC1076,2024-01-01T20:44:30,1327.59,DEPOSIT,0
TXN001410,ACC9294,2024-01-01T20:45:00,96.21,TRANSFER,0
TXN001411,ACC9243,2024-01-01T20:45:30,408.94,DEPOSIT,0
TXN001412,ACC2917,2024-01-01T20:46:00,207.73,DEPOSIT,0
TXN001413,ACC5098,2024-01-01T20:46:30,1044.19,PAYMENT,0
TXN001414,ACC8923,2024-01-01T20:47:00,1691.51,WITHDRAWAL,0
TXN001415,ACC8517,2024-01-01T20:47:30,708.32,PAYMENT,0
TXN001416,ACC1448,2024-01-01T20:48:00,1134.21,PAYMENT,0
TXN001417,ACC2106,2024-01-01T20:48:30,61.8,PAYMENT,0
TXN001418,ACC4610,2024-01-01T20:49:00,502.1,WITHDRAWAL,0
TXN001419,ACC7757,2024-01-01T20:49:30,805.12,DEPOSIT,0
TXN001420,ACC1159,2024-01-01T20:50:00,363.36,DEPOSIT,0
TXN001421,ACC2523,2024-01-01T20:50:30,142.68,PAYMENT,0
TXN001422,ACC6603,2024-01-01T20:51:00,559.97,TRANSFER,0
TXN001423,ACC3924,2024-01-01T20:51:30,404.34,PAYMENT,0
TXN001424,ACC4580,2024-01-01T20:52:00,188.35,DEPOSIT,0
TXN001425,ACC4115,2024-01-01T20:52:30,100.93,PAYMENT,0
TXN001426,ACC4847,2024-01-01T20:53:00,668.01,WITHDRAWAL,0
